"purchase_date","item_id","item_name","quantity","total_price","promo_id","promo_name","price_deduction","price_after_promo"
"2022-10-18",131,"SOFTCASE LAPTOP 14 15.6 INCH SLEEVE SARUNG NOTEBOOK COVER MACBOOK - Maroon",3,179700,NULL,NULL,NULL,NULL
"2022-10-18",74,"Timbangan Digital Dapur 10kg Commercial Kitchen Scale Premium Quality - Putih",2,124000,NULL,NULL,NULL,NULL
"2022-10-19",344,"Purbasari Oil Control Matte Powder Natural",3,75000,2,"GRATIS_ONGKIR",5000,70000
"2022-10-19",128,"ACE - Krisbow Mesin Penghancur Kertas S215",1,699000,2,"GRATIS_ONGKIR",5000,694000
"2022-10-19",245,"Monellina Fashion Cardigan Panjang XXL Jumbo Murah Wanita Kekinian - Mocca, XXL",2,110000,2,"GRATIS_ONGKIR",5000,105000
"2022-10-19",124,"GREEN LASER POINTER / LASER HIJAU POINTER / LASER 303",3,165000,NULL,NULL,NULL,NULL
"2022-10-19",356,"Emina Pore Ranger 20 mL - Primer Translucent Matte Samarkan Pori-Pori",3,154440,NULL,NULL,NULL,NULL
"2022-12-06",443,"VITACID 0.1% KRIM 20 GRAM",2,103364,5,"END_YEAR",15000,88364
"2022-10-19",336,"MAKE OVER Powerstay 24H Weightless Liquid Foundation 40ml - Foundation - W30 Creme Beige",3,442260,NULL,NULL,NULL,NULL
"2022-10-19",313,"Luxcrime Ulti-Matte Oil Control Setting Spray - 50 ml",1,72680,2,"GRATIS_ONGKIR",5000,67680
"2022-10-19",151,"Jaket Bomber Unisex Olahraga",2,265000,2,"GRATIS_ONGKIR",5000,260000
"2022-10-19",377,"Jelly Gamat Gold G Sea Cucumber 500 ml | 500ml |",3,360000,NULL,NULL,NULL,NULL
"2022-10-19",156,"House of Smith Jacket - Ketlar 2 - XL",1,185000,NULL,NULL,NULL,NULL
"2022-10-19",12,"Regulator Meter Gas LPG Star Cam Tekanan Rendah StarCam SC-23M",1,109000,NULL,NULL,NULL,NULL
"2022-10-19",129,"Kartu RFID 13,56 MHz S50 1K / M1fare compatible",3,5010,NULL,NULL,NULL,NULL
"2022-10-19",267,"SWEPO Hoodie Jumper Brooklyn 1991 (Sablon) S -XXL - HIJAU LUMUT,M",3,224400,NULL,NULL,NULL,NULL
"2022-10-19",348,"Madame Gie Halographic 2-in-1 Highlighter & Contour Stick - 01 Starlight",2,64000,NULL,NULL,NULL,NULL
"2022-10-19",31,"Tap Smart Pompa Galon Electric Dispenser Air Minum Water Pump Elektrik",1,68888,2,"GRATIS_ONGKIR",5000,63888
"2022-10-19",296,"Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S",1,65000,NULL,NULL,NULL,NULL
"2022-10-20",35,"PHILIPS ADD4948 Dispenser Galon Bawah | ADD 4948",1,1830510,NULL,NULL,NULL,NULL
"2022-10-20",302,"YOU NoutriWear+ Airy Fit Loose Powder - Classic Ivory",2,131400,NULL,NULL,NULL,NULL
"2022-10-20",8,"Starco Pompa Air Galon Elektrik Dispenser Rechargeable USB J3 - Stand Hitam",3,177000,2,"GRATIS_ONGKIR",5000,172000
"2022-10-20",335,"Skintific Cover All Perfect Cushion SPF 35 PA+++Foundation Flawless - Ivory- Refill",3,411000,NULL,NULL,NULL,NULL
"2022-10-20",136,"Alat Label Harga / Price Label Origin 5500",1,31100,NULL,NULL,NULL,NULL
"2022-10-20",382,"AMLODIPINE 10 MG STRIP 10 TABLET",2,9748,NULL,NULL,NULL,NULL
"2022-10-20",49,"Regulator Gas Quantum QRL 03",3,192000,NULL,NULL,NULL,NULL
"2022-10-20",229,"CARDIGAN OVERSIZE Wanita Polos KEINO Outer Kardigan Lengan Panjang - Grey",1,47000,2,"GRATIS_ONGKIR",5000,42000
"2022-10-20",38,"Lavios Pompa Galon Elektrik WD-100 Dispenser Electric Air Minum",1,26000,2,"GRATIS_ONGKIR",5000,21000
"2022-10-20",325,"PIGEON Compact Powder + UV Protection Refill / Bedak Remaja - UV NATURAL",2,54000,2,"GRATIS_ONGKIR",5000,49000
"2022-10-20",429,"ALLOPURINOL HEXPHARM 100 MG BOX 100 TABLET",1,18187,NULL,NULL,NULL,NULL
"2022-10-20",82,"Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red",3,3299700,2,"GRATIS_ONGKIR",5000,3294700
"2022-10-20",142,"CASH DRAWER / LACI KASIR / LACI UANG BLUEPRINT CD-BPL01 40x42x11 Cm",2,909500,2,"GRATIS_ONGKIR",5000,904500
"2022-10-20",410,"CLOPIDOGREL OGB DEXA MEDICA 75 MG BOX 30 TABLET",3,80250,NULL,NULL,NULL,NULL
"2022-10-20",108,"Cetak Kartu Nama 2 Sisi - Art Carton 190g, Tanpa Laminasi",3,70500,NULL,NULL,NULL,NULL
"2022-10-20",284,"Nota CO Live 1KG 141K-199K - 141.000",2,282000,NULL,NULL,NULL,NULL
"2022-10-20",139,"Deli Penghancur Kertas Paper Shredder Kapasitas 6 Lembar 12 Ltr E9945",3,1470000,2,"GRATIS_ONGKIR",5000,1465000
"2022-10-20",437,"GLIMEPIRIDE HEXPHARM 2 MG BOX 100 TABLET",3,65172,2,"GRATIS_ONGKIR",5000,60172
"2022-10-20",423,"ATORVASTATIN OGB DEXA MEDICA 20 MG BOX 30 TABLET",2,55774,2,"GRATIS_ONGKIR",5000,50774
"2022-10-20",208,"Aerostreet Bomber Jacket Ezio Krem HBAAA - XL",2,379800,2,"GRATIS_ONGKIR",5000,374800
"2022-10-20",191,"Jaket tebal pria | Jaket winter | Jaket musim dingin | Jaket windproof - Hitam, XXL",3,496500,2,"GRATIS_ONGKIR",5000,491500
"2022-10-20",6,"MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO",1,24900,NULL,NULL,NULL,NULL
"2022-10-20",71,"Roda kulkas Alas kulkas Alas mesin cuci alas lemari es Doble roda",1,155000,2,"GRATIS_ONGKIR",5000,150000
"2022-10-20",148,"SAKU NFC Smart Business Card Kartu Nama Pintar Tanpa Aplikasi - EMBOSSED 1 SISI",1,130000,2,"GRATIS_ONGKIR",5000,125000
"2022-10-20",293,"BAJU LEHER TINGGI POLOS LENGAN TANGAN PANJANG TURTLENECK WANITA CEWEK - Kuning Kubus, S",2,84000,2,"GRATIS_ONGKIR",5000,79000
"2022-10-20",209,"Kremlin Vest Tactical Techwear Hitam - Dark Tech - XL",3,959700,2,"GRATIS_ONGKIR",5000,954700
"2022-10-20",257,"ECINOS: Oversized Blazer Set - Beige, Blazer only",2,398000,2,"GRATIS_ONGKIR",5000,393000
"2022-10-20",202,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",1,130000,NULL,NULL,NULL,NULL
"2022-10-20",401,"PARIET 20MG 1 STRIP 14 TABLET/RABEPRAZOL/ MAAG/ ASAM LAMBUNG",1,278500,NULL,NULL,NULL,NULL
"2022-10-20",253,"Blazer Wanita / Blazer Big Size / Blazer Eta - Abu-abu",3,148200,2,"GRATIS_ONGKIR",5000,143200
"2022-10-20",126,"Deli Mesin Absensi Sidik Jari bahasa indonesia - sampai 1000 E3960",3,1440000,2,"GRATIS_ONGKIR",5000,1435000
"2022-10-20",35,"PHILIPS ADD4948 Dispenser Galon Bawah | ADD 4948",1,1830510,NULL,NULL,NULL,NULL
"2022-10-20",133,"Hand Operated Paper CD Card Shredder / Penghancur Kertas Manual - Blue - Biru",2,119600,NULL,NULL,NULL,NULL
"2022-10-20",152,"Sweater Hoodie Jumper Premium-Sablon Custom Satuan Full Warna - Logo dada Kiri, M",2,148000,NULL,NULL,NULL,NULL
"2022-10-20",242,"Jaket Parka Wanita Lazea Muslimah Hijabers A104 - Mustard, L",3,387810,NULL,NULL,NULL,NULL
"2022-10-20",383,"VENTOLIN NEBULES 2.5MG ISI 5 AMPUL",3,150000,2,"GRATIS_ONGKIR",5000,145000
"2022-10-21",151,"Jaket Bomber Unisex Olahraga",3,397500,2,"GRATIS_ONGKIR",5000,392500
"2022-10-21",235,"OUTER WANITA CARDIGAN WANITA OUTER KIYOWO MOTIF LENGAN PANJANG BALON - navy",3,90000,NULL,NULL,NULL,NULL
"2022-10-21",231,"DUMA - RAMI CARDI GREEN - Size 1",1,650000,NULL,NULL,NULL,NULL
"2022-10-21",182,"Aerostreet Crewneck Polos Gelap Sweater Sweatshirt NAAAA - Navy, L",3,359700,2,"GRATIS_ONGKIR",5000,354700
"2022-10-21",413,"Obat Herbal Sipilis - Kencing Nanah - Gonore Ampuh Triganos Bharata",2,550000,2,"GRATIS_ONGKIR",5000,545000
"2022-10-21",406,"BEROTEC MDI 100 MCG INHALER",3,296907,NULL,NULL,NULL,NULL
"2022-10-21",342,"Bedak Tabur Marcks Klasik 40 gram - Cream",3,35970,2,"GRATIS_ONGKIR",5000,30970
"2022-10-21",49,"Regulator Gas Quantum QRL 03",3,192000,2,"GRATIS_ONGKIR",5000,187000
"2022-10-21",433,"ATORVASTATIN 10MG TABLET 10'S gen-hj/KOLESTEROL/LEMAK DARAH",2,29600,2,"GRATIS_ONGKIR",5000,24600
"2022-10-21",215,"Baju rompi lapangan/Outdoor Multifungsi - biru navy, M",3,227997,NULL,NULL,NULL,NULL
"2022-10-21",136,"Alat Label Harga / Price Label Origin 5500",3,93300,2,"GRATIS_ONGKIR",5000,88300
"2022-10-21",269,"Jaket wanita zipper fleece peach polos sansscollection - peach, M",1,62400,2,"GRATIS_ONGKIR",5000,57400
"2022-10-21",177,"House of Smith Hoodie - Hofield Salmon 4 - XL",3,450000,NULL,NULL,NULL,NULL
"2022-10-21",379,"LIANHUA QINGWEN JIAONANG LIAN HUA QING WEN OBAT CAPSULES ORI - LH10",2,20000,NULL,NULL,NULL,NULL
"2022-10-21",355,"Madame Gie Madame Make It Sharp - Contour - Latte",1,10000,2,"GRATIS_ONGKIR",5000,5000
"2022-10-21",323,"COD SUNISA Air Cushion Bb Cc Cream Dan Spons Bentuk Kepala Jamur",2,39800,NULL,NULL,NULL,NULL
"2022-10-21",389,"STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU",2,319200,2,"GRATIS_ONGKIR",5000,314200
"2022-10-21",208,"Aerostreet Bomber Jacket Ezio Krem HBAAA - XL",3,569700,2,"GRATIS_ONGKIR",5000,564700
"2022-10-21",213,"Rompi Motor Polos X Urband A316 - Marun, M",2,170000,NULL,NULL,NULL,NULL
"2022-10-21",97,"BASEUS LASER POINTER ORANGE DOT WIRELESS PRESENTER PRESENTASI",3,477000,NULL,NULL,NULL,NULL
"2022-10-21",279,"Blazer Wanita Terbaru Casual Bahan Linen Premium LD 100 - Grey",3,227700,2,"GRATIS_ONGKIR",5000,222700
"2022-10-21",354,"YOU Noutriwear+ Flawless Cushion Foundation - REFILL-N508",3,297000,2,"GRATIS_ONGKIR",5000,292000
"2022-10-21",157,"JAKET BOLAK BALIK BB OUTERWEAR OUTWEAR PRIA SPORTY RUNNING WATERPROOF - Maroon, M",2,280000,2,"GRATIS_ONGKIR",5000,275000
"2022-10-22",221,"Hoodie Jumper Jaket Sweater Polos Unisex - Abu Muda",1,56000,2,"GRATIS_ONGKIR",5000,51000
"2022-10-22",94,"Fingerprint ICON 16 Mesin Absensi Sidik Jari seperti FINGER PRINT A3",1,415000,NULL,NULL,NULL,NULL
"2022-10-22",39,"COVER TAPLAK KULKAS ANTI AIR - ALAS SARUNG WATERPROOF REFRIGERATOR - Cemara",3,26850,NULL,NULL,NULL,NULL
"2022-10-22",357,"STUDIO TROPIK BB Size DreamSetter Pollution Protection Make-up Setting",2,118000,NULL,NULL,NULL,NULL
"2022-10-22",358,"Maybelline Instant Age Rewind Eraser + Concealer Make Up - Fair",1,116250,2,"GRATIS_ONGKIR",5000,111250
"2022-10-22",288,"ANDIN VEST KNIT / ROMPI RAJUT TALI WANITA / ROMPI WANITA TERBARU - MAROON",2,63000,2,"GRATIS_ONGKIR",5000,58000
"2022-10-22",396,"LO HAN KUO INFUSION / MINUMAN PENYEGAR/ PANAS DALAM / BATUK",2,49000,NULL,NULL,NULL,NULL
"2022-10-22",334,"SKINTIFIC Cover All Perfect Cushion - 02 Ivory",3,534966,NULL,NULL,NULL,NULL
"2022-10-22",334,"SKINTIFIC Cover All Perfect Cushion - 02 Ivory",2,356644,2,"GRATIS_ONGKIR",5000,351644
"2022-10-22",361,"Wardah Colorfit Cream Blush 3 g - Blush on - 01 Sand Coral",1,42660,NULL,NULL,NULL,NULL
"2022-10-22",10,"DESTEC Regulator Gas Non-Meter Tekanan Rendah COM 201-S",1,79000,2,"GRATIS_ONGKIR",5000,74000
"2022-10-22",303,"MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble",3,506250,NULL,NULL,NULL,NULL
"2022-10-22",344,"Purbasari Oil Control Matte Powder Natural",1,25000,NULL,NULL,NULL,NULL
"2022-10-22",163,"COMFY JACKET PRIA ORIGINAL PREMIUM - JAKET BOOMBER COMFY UNISEX - Hitam, S",3,195000,NULL,NULL,NULL,NULL
"2022-10-22",226,"Lumino Jaket Hoodie wanita - Jaket Parasut Hoodie Wanita - Mustard, M",1,46000,2,"GRATIS_ONGKIR",5000,41000
"2022-10-22",439,"ATORVASTATIN HEXPHARM 10 MG BOX 30 TABLET",3,161592,2,"GRATIS_ONGKIR",5000,156592
"2022-10-22",274,"Blazer Basic Wanita Korean Style Bahan Moscrepe L XL - Hitam, L",1,57500,NULL,NULL,NULL,NULL
"2022-10-22",128,"ACE - Krisbow Mesin Penghancur Kertas S215",2,1398000,2,"GRATIS_ONGKIR",5000,1393000
"2022-10-22",306,"Studio Tropik: DreamSetter Pollution Protection Make-up Setting Spray - 130 ml",3,472500,2,"GRATIS_ONGKIR",5000,467500
"2022-10-22",184,"House of Smith Jacket - Lasket Black 2 - 2XL",3,672000,NULL,NULL,NULL,NULL
"2022-10-22",248,"DEFECT SALE 99K - 8",1,99000,NULL,NULL,NULL,NULL
"2022-10-22",96,"Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935",3,693000,NULL,NULL,NULL,NULL
"2022-10-22",267,"SWEPO Hoodie Jumper Brooklyn 1991 (Sablon) S -XXL - HIJAU LUMUT,M",3,224400,NULL,NULL,NULL,NULL
"2022-10-22",273,"Premium Outwear Rompi Rajut Tebal Wanita Outer Knit Vest Bigsize - Navy",1,54900,2,"GRATIS_ONGKIR",5000,49900
"2022-10-22",27,"BENZ BZ-030 Timbangan Duduk Digital 30 Kg - Buah Sayur Laundry Scale",3,899997,NULL,NULL,NULL,NULL
"2022-10-22",47,"Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum",2,44000,2,"GRATIS_ONGKIR",5000,39000
"2022-10-22",123,"Laminating Film Ukuran F4 Hombo",3,239850,2,"GRATIS_ONGKIR",5000,234850
"2022-10-23",238,"DUMA x NAGITA - CHAI BLAZER SHIRT NAVY",3,2025000,2,"GRATIS_ONGKIR",5000,2020000
"2022-10-23",281,"CARTEXBLANCHE CRTX Hoodie Jumper Unisex M - XXL ( BORDIR ) - Beige, M",3,281940,2,"GRATIS_ONGKIR",5000,276940
"2022-10-23",161,"LIVEHAF - Trucker Canvas Jacket Milo - L",2,399998,NULL,NULL,NULL,NULL
"2022-10-23",58,"Refill Pureit Germkill Kit 3000 L Pure It Germ Kill GKK Classic 3000L",2,898000,2,"GRATIS_ONGKIR",5000,893000
"2022-10-23",281,"CARTEXBLANCHE CRTX Hoodie Jumper Unisex M - XXL ( BORDIR ) - Beige, M",3,281940,NULL,NULL,NULL,NULL
"2022-10-23",364,"LT Pro Smooth Corrector Cream Foundation - Yellow Orange",2,300000,2,"GRATIS_ONGKIR",5000,295000
"2022-10-23",434,"SCABIMITE CREAM 30GR",3,215100,2,"GRATIS_ONGKIR",5000,210100
"2022-10-23",5,"THOME Timbangan Dapur Digital 10kg /QUALITY Kitchen Scale Kue Makanan - Black",3,254250,2,"GRATIS_ONGKIR",5000,249250
"2022-10-23",267,"SWEPO Hoodie Jumper Brooklyn 1991 (Sablon) S -XXL - HIJAU LUMUT,M",1,74800,NULL,NULL,NULL,NULL
"2022-10-23",9,"Starcam Regulator Gas LPG Meter SC-23M Tekanan Rendah",1,103900,2,"GRATIS_ONGKIR",5000,98900
"2022-10-23",44,"Pompa Galon Charge Electric",2,75980,2,"GRATIS_ONGKIR",5000,70980
"2022-10-23",299,"JAS WANITA/BLAZER WANITA/JAS KERJA - pink muda, S",1,170050,NULL,NULL,NULL,NULL
"2022-10-23",21,"Oxihom Rak Dapur Rak Susun Plastik Rak Bumbu Rak Kamar Mandi - S5341 Putih",3,68700,NULL,NULL,NULL,NULL
"2022-10-23",36,"Timbangan digital dagang sayur buah price computing scale 30kg",2,398000,2,"GRATIS_ONGKIR",5000,393000
"2022-10-23",57,"TABUNG GAS 3 KG MELON (KOSONG)",2,320000,2,"GRATIS_ONGKIR",5000,315000
"2022-10-23",55,"Timbangan Dapur Mangkok 10KG / Timbangan Digital Kitchen Scale 10KG",1,31000,NULL,NULL,NULL,NULL
"2022-10-23",130,"Labeller / Alat Label Harga Joyko MX-5500M / 8 Digits",2,105400,2,"GRATIS_ONGKIR",5000,100400
"2022-10-23",313,"Luxcrime Ulti-Matte Oil Control Setting Spray - 50 ml",3,218040,NULL,NULL,NULL,NULL
"2022-10-23",197,"X Urband Absolute Jaket Varsity Waterproof Baseball Bordir A218 - NAVY, M",3,375000,NULL,NULL,NULL,NULL
"2022-10-23",311,"Studio Tropik: Flawless Priming Water - 30 ml",1,39000,NULL,NULL,NULL,NULL
"2022-10-23",327,"Bless Acne Face Powder - IVORY",2,154500,NULL,NULL,NULL,NULL
"2022-10-23",27,"BENZ BZ-030 Timbangan Duduk Digital 30 Kg - Buah Sayur Laundry Scale",1,299999,NULL,NULL,NULL,NULL
"2022-10-23",180,"NEW! COUGLE / CAGOULE / JAKET PARASUT PRIA WOLV SNOWDOPE HITAM - Hitam, L",1,129000,NULL,NULL,NULL,NULL
"2022-10-23",36,"Timbangan digital dagang sayur buah price computing scale 30kg",1,199000,NULL,NULL,NULL,NULL
"2022-10-23",321,"Emina Daily Matte Loose Powder 20 g - Bedak Tabur Matte Oil Control - Natural Beige",1,29640,NULL,NULL,NULL,NULL
"2022-10-23",161,"LIVEHAF - Trucker Canvas Jacket Milo - L",2,399998,2,"GRATIS_ONGKIR",5000,394998
"2022-10-23",232,"jaket shopeefood - M",1,65000,NULL,NULL,NULL,NULL
"2022-10-23",225,"hoodie sweater H&M pria dan wanita/hoodie hnm polos pria wanita - Hitam, M",3,217500,2,"GRATIS_ONGKIR",5000,212500
"2022-10-23",222,"GDFLLW Corduroy Mens Trucker Jackett - Brown, S",2,458000,2,"GRATIS_ONGKIR",5000,453000
"2022-10-24",82,"Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red",2,2199800,NULL,NULL,NULL,NULL
"2022-10-24",217,"jubah attack on titan AOT SNK hijau - hijau gold, Allsize anak",3,193500,NULL,NULL,NULL,NULL
"2022-10-24",134,"Kartu Absen APEL JERUK / Kartu Kertas Absensi / Kartu Absen Amano",2,38000,NULL,NULL,NULL,NULL
"2022-10-24",54,"Denpoo Water Dispenser JMM Hot & Fresh, Low Wat 190",1,205000,NULL,NULL,NULL,NULL
"2022-10-24",24,"Scale Kitchen Timbangan Dapur Digital SF 400 Max 10 KG Bahan Kue camry",1,30600,NULL,NULL,NULL,NULL
"2022-10-24",1,"mesin ro 500gpd 12step alkaline+uv ultraviolet",2,5700000,NULL,NULL,NULL,NULL
"2022-10-24",178,"LIVEHAF - Waze Denim Jacket Black - M",3,689997,2,"GRATIS_ONGKIR",5000,684997
"2022-10-24",56,"REGULATOR WINN GAS LPG Tekanan Tinggi High Pressure w 181 nm",3,196500,NULL,NULL,NULL,NULL
"2022-10-24",176,"LIVEHAF - Trucker Canvas Jacket Light Cream - M",3,599997,NULL,NULL,NULL,NULL
"2022-10-24",418,"XENICAL 120 MG blister 21 kAPSUL",1,246500,2,"GRATIS_ONGKIR",5000,241500
"2022-10-24",170,"Jaket gojek Original",3,300000,NULL,NULL,NULL,NULL
"2022-10-24",228,"Outer Sweater Cardigan Fashionable Baju Atasan Wanita Import - Arowood, M",3,291000,NULL,NULL,NULL,NULL
"2022-10-24",424,"AMLODIPINE BESILATE KIMIA FARMA 10 MG BOX 50 TABLET",3,36375,2,"GRATIS_ONGKIR",5000,31375
"2022-10-24",150,"Kain Layar Proyektor Tempel Dinding Anti-light Ambient Screen Silver - 60",2,198000,NULL,NULL,NULL,NULL
"2022-10-24",32,"SANKEN Dispenser Galon Bawah Low Watt -HWD-C535IC - BUBBLEWRAP",3,4347000,NULL,NULL,NULL,NULL
"2022-10-24",376,"Salep Xi Yaopin Zhi Obat Oles Wasir Ambien Original",3,506997,2,"GRATIS_ONGKIR",5000,501997
"2022-10-24",112,"Senter Jarak Jauh Presentasi Rechargeable Green Laser Pointer 303",1,56000,NULL,NULL,NULL,NULL
"2022-10-24",78,"Paket Mesin Kasir Android Tablet/Tab - TINGGAL PAKAI - Tab71/4+Tab, CAFE/RESTO",1,898000,2,"GRATIS_ONGKIR",5000,893000
"2022-10-24",93,"GREEN LASER POINTER / LASER POINTER HIJAU 303",3,165000,2,"GRATIS_ONGKIR",5000,160000
"2022-10-24",118,"PLASTIK LAMINATING A4 / LAMINATING A4 AMANDA 100 micron",1,78790,NULL,NULL,NULL,NULL
"2022-10-24",6,"MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO",3,74700,NULL,NULL,NULL,NULL
"2022-10-24",419,"ZHENG GU SHUI 100ML YULIN SARAS SUBUR ABADI",1,84645,NULL,NULL,NULL,NULL
"2022-10-24",98,"Paket Mesin Kasir Android Untuk Restoran",3,6150000,2,"GRATIS_ONGKIR",5000,6145000
"2022-10-24",217,"jubah attack on titan AOT SNK hijau - hijau gold, Allsize anak",3,193500,2,"GRATIS_ONGKIR",5000,188500
"2022-10-25",148,"SAKU NFC Smart Business Card Kartu Nama Pintar Tanpa Aplikasi - EMBOSSED 1 SISI",2,260000,NULL,NULL,NULL,NULL
"2022-10-25",413,"Obat Herbal Sipilis - Kencing Nanah - Gonore Ampuh Triganos Bharata",2,550000,2,"GRATIS_ONGKIR",5000,545000
"2022-10-25",193,"jaket pria musim dingin/mantel panjang tebal/long coat pria - Cream, S",3,581400,NULL,NULL,NULL,NULL
"2022-10-25",369,"Wardah Lightening Liquid Concealer 7 g - 01 Light",2,70400,NULL,NULL,NULL,NULL
"2022-10-25",79,"EROC Android Smart Home Proyektor - Dolby - FHD - 415 ANSI - Model MAX",2,5840000,2,"GRATIS_ONGKIR",5000,5835000
"2022-10-25",339,"O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream",1,53000,2,"GRATIS_ONGKIR",5000,48000
"2022-10-25",248,"DEFECT SALE 99K - 8",2,198000,NULL,NULL,NULL,NULL
"2022-10-25",444,"KOOLFEVER - Plester Kompres Penurun Demam Dewasa | Kool Fever Adult",1,7500,2,"GRATIS_ONGKIR",5000,2500
"2022-10-25",421,"LO HAN KUO LOHANKUO LOHAN KUO INFUSION SSA",3,64500,NULL,NULL,NULL,NULL
"2022-10-25",278,"Festa Jaune",3,450000,2,"GRATIS_ONGKIR",5000,445000
"2022-10-25",116,"Green Laser Pointer Beam 5mW High Power Pen HIGH BEAM Night Day 100m - BLUE LASER",3,119700,2,"GRATIS_ONGKIR",5000,114700
"2022-10-25",96,"Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935",2,462000,NULL,NULL,NULL,NULL
"2022-10-25",188,"BAPE NAVY CAMO SHARK FULLZIP HOODIE (100% AUTHENTIC) - S",2,9998000,NULL,NULL,NULL,NULL
"2022-10-25",53,"Regulator Winn Gas W-900 M Double Lock (Dengan Meteran)",1,97500,NULL,NULL,NULL,NULL
"2022-10-25",217,"jubah attack on titan AOT SNK hijau - hijau gold, Allsize anak",3,193500,2,"GRATIS_ONGKIR",5000,188500
"2022-10-25",135,"Cash Drawer Laci Kasir EPPOS 37x33CM RJ11 4K3C",2,520000,2,"GRATIS_ONGKIR",5000,515000
"2022-10-25",69,"Timbangan Digital Benz BZ 030 30kg - 40kg / Barang Buah Sayur Laundry",2,599998,NULL,NULL,NULL,NULL
"2022-10-25",125,"Standing Door Frame Banner 60x160 - ALAS BESI, 60 x 160",2,200000,NULL,NULL,NULL,NULL
"2022-10-25",76,"Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935",3,693000,NULL,NULL,NULL,NULL
"2022-10-25",270,"OPI Top Coat - NTT30",3,660000,NULL,NULL,NULL,NULL
"2022-10-25",334,"SKINTIFIC Cover All Perfect Cushion - 02 Ivory",3,534966,2,"GRATIS_ONGKIR",5000,529966
"2022-10-25",428,"SUVESCO 10 MG BOX 20 TABLET",1,23214,2,"GRATIS_ONGKIR",5000,18214
"2022-10-25",341,"O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream",2,106000,NULL,NULL,NULL,NULL
"2022-10-25",137,"Baseus Wireless Orange Dot Pointer Laser Merah Presentasi Kerja Kantor - GREY",1,169000,2,"GRATIS_ONGKIR",5000,164000
"2022-10-25",119,"Logitech Spotlight Wireless Presentation Remote - presenter logitech - slate",1,1515000,NULL,NULL,NULL,NULL
"2022-10-25",95,"125kHz LF RFID Proximity Card untuk Absensi, Door Access Kartu Akses",3,4050,2,"GRATIS_ONGKIR",5000,0
"2022-10-25",72,"Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic",2,220000,2,"GRATIS_ONGKIR",5000,215000
"2022-10-25",192,"Jaket jubah pria wanita/ Jaket musim dingin/ Jaket musim salju - Hitam, S",3,887550,2,"GRATIS_ONGKIR",5000,882550
"2022-10-25",248,"DEFECT SALE 99K - 8",2,198000,2,"GRATIS_ONGKIR",5000,193000
"2022-10-25",428,"SUVESCO 10 MG BOX 20 TABLET",2,46428,NULL,NULL,NULL,NULL
"2022-10-25",23,"MIYAKO SELANG GAS + REGULATOR RMS-206 M/ RMS 206M (GARANSI RESMI)",1,61600,NULL,NULL,NULL,NULL
"2022-10-25",434,"SCABIMITE CREAM 30GR",3,215100,2,"GRATIS_ONGKIR",5000,210100
"2022-10-25",147,"GREEN LASER POINTER / LASER POINTER HIJAU 303",2,110000,NULL,NULL,NULL,NULL
"2022-10-25",162,"Jaket Varsity Dreamer Full Bordir X Urband Absolute - Hitam Polos, S",1,95000,NULL,NULL,NULL,NULL
"2022-10-25",371,"SUNISA Air cushian foundation BB cream BERKUALITAS - natural",1,19500,NULL,NULL,NULL,NULL
"2022-10-25",67,"Regulator Gas Tekanan Rendah Starcam Dengan Meter",3,312000,2,"GRATIS_ONGKIR",5000,307000
"2022-10-25",390,"Sido Muncul Herbal Sari Temulawak - Hati Sehat Antioksidan Hepatitis",2,131746,2,"GRATIS_ONGKIR",5000,126746
"2022-10-26",367,"SOMETHINC HOOMAN Breathable UV Cushion Cover SPF 35 PA++++ - HOO EclairRefil",2,197500,NULL,NULL,NULL,NULL
"2022-10-26",408,"PULMICORT 0.5MG RESPULES 5'S/BUDESONIDE/ASMA/SESAK NAFAS",1,93000,NULL,NULL,NULL,NULL
"2022-10-26",50,"Timbangan Emas Digital Mini Kapasitas 0.1g/500g 0.01gr/200gram - 0.1g/500g",3,92997,NULL,NULL,NULL,NULL
"2022-10-26",179,"Jaket Bomber Pria Taslan Tahan Air dan angin Casual simpel - Biru., M",2,256000,2,"GRATIS_ONGKIR",5000,251000
"2022-10-26",48,"Goto Kyla Kitchen Scale Timbangan Bumbu Dapur Kue Digital Charge LED - Battery, White",1,29900,2,"GRATIS_ONGKIR",5000,24900
